employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
36030,Operations,7,Bachelor's,Female,Other,1,44,3.0,11,0,0,63,0
12869,Sales & Marketing,22,Bachelor's,Male,Sourcing,1,37,3.0,5,0,0,48,0
46691,Sales & Marketing,30,Bachelor's,Male,Other,1,37,4.0,10,0,0,52,0
28374,Technology,2,Bachelor's,Female,Other,1,44,3.0,5,0,0,82,0
8728,Sales & Marketing,2,Bachelor's,Female,Sourcing,1,27,5.0,3,0,0,53,0
44707,Procurement,4,Bachelor's,Female,Other,1,36,5.0,5,1,0,65,0
14060,HR,2,Below Secondary,Female,Other,1,23,5.0,2,1,0,52,0
51023,Technology,2,Master's & above,Male,Sourcing,1,44,3.0,15,0,0,76,0
57030,Operations,30,Bachelor's,Female,Other,2,30,3.0,6,0,0,60,0
3947,Technology,7,Bachelor's,Male,Sourcing,1,41,4.0,12,0,0,79,0
25076,Technology,11,Bachelor's,Male,Sourcing,1,27,,1,0,0,76,0
37017,Analytics,7,Bachelor's,Male,Sourcing,1,55,3.0,18,0,0,87,0
2304,Operations,20,Bachelor's,Male,Other,1,30,4.0,3,0,0,56,0
20218,Sales & Marketing,22,Master's & above,Male,Other,1,32,2.0,4,0,0,51,0
10890,Sales & Marketing,13,Bachelor's,Male,Sourcing,1,20,,1,0,0,48,0
63400,Finance,2,Bachelor's,Female,Other,2,29,4.0,4,0,0,61,0
48862,Procurement,17,Bachelor's,Female,Other,1,40,4.0,6,0,0,66,0
59200,Sales & Marketing,13,Bachelor's,Male,Sourcing,1,28,,1,1,0,44,0
71456,Sales & Marketing,13,Master's & above,Male,Sourcing,1,43,5.0,6,0,0,44,0
24612,HR,22,Bachelor's,Female,Other,1,32,5.0,6,0,0,46,0
67213,Sales & Marketing,34,Bachelor's,Male,Other,1,28,1.0,4,0,0,52,0
68146,Technology,22,Bachelor's,Male,Sourcing,1,31,5.0,6,1,0,79,0
76607,Analytics,16,Master's & above,Male,Other,1,34,3.0,4,1,0,83,0
65405,Technology,29,Master's & above,Male,Sourcing,1,32,3.0,2,0,0,81,0
40767,Operations,8,Bachelor's,Male,Other,2,26,5.0,4,1,0,53,0
7231,Sales & Marketing,31,Bachelor's,Male,Sourcing,1,28,,1,1,0,49,0
24417,Operations,5,Bachelor's,Female,Other,1,38,3.0,7,1,0,60,0
76309,Sales & Marketing,7,Bachelor's,Male,Sourcing,2,30,3.0,8,1,0,48,0
19505,Technology,7,Bachelor's,Male,Other,1,29,1.0,5,0,0,82,0
63990,Analytics,2,Bachelor's,Male,Sourcing,1,32,5.0,7,1,0,85,0
70334,Sales & Marketing,31,Bachelor's,Male,Other,1,29,,1,1,0,50,0
9243,HR,2,Bachelor's,Male,Other,1,32,5.0,8,0,0,46,0
50620,Technology,12,Bachelor's,Male,Other,1,27,3.0,4,0,0,80,0
43208,Operations,4,Master's & above,Male,Other,1,40,5.0,11,0,0,60,0
29770,Finance,2,Bachelor's,Male,Sourcing,2,50,3.0,2,1,0,60,0
57380,Operations,22,Bachelor's,Female,Other,1,37,3.0,4,1,0,62,0
43621,Operations,27,Master's & above,Female,Sourcing,1,42,5.0,14,1,0,60,0
60407,Sales & Marketing,3,Bachelor's,Male,Sourcing,1,38,2.0,8,0,0,53,0
65124,Operations,10,Master's & above,Male,Other,1,48,5.0,8,1,0,57,0
76631,Sales & Marketing,13,Bachelor's,Male,Other,1,54,2.0,13,0,0,49,0
46325,Procurement,24,Bachelor's,Male,Sourcing,1,25,3.0,2,0,0,60,0
35012,Operations,2,Bachelor's,Female,Other,1,49,5.0,17,0,0,58,0
56625,Analytics,16,Bachelor's,Male,Other,2,31,2.0,2,0,0,88,0
64034,Procurement,2,Master's & above,Female,Sourcing,1,47,5.0,18,0,0,65,0
38797,Operations,22,Master's & above,Male,Other,1,42,3.0,7,0,0,60,0
55731,Operations,31,Bachelor's,Male,Sourcing,1,44,1.0,13,0,0,62,0
32134,Sales & Marketing,2,Master's & above,Male,Other,1,34,5.0,2,1,0,48,0
75227,Finance,6,Bachelor's,Male,Other,1,27,4.0,4,1,0,54,0
49864,Sales & Marketing,22,Bachelor's,Female,Sourcing,1,26,3.0,2,1,0,48,0
59561,Operations,28,Master's & above,Male,Sourcing,1,40,5.0,6,1,0,59,0
29878,Operations,22,Bachelor's,Female,Sourcing,1,27,4.0,4,0,0,65,0
28469,Operations,16,Master's & above,Female,Other,1,44,1.0,14,0,0,62,0
77009,Sales & Marketing,31,Bachelor's,Male,Other,1,24,,1,0,0,48,0
59270,Procurement,2,Bachelor's,Male,Other,1,27,4.0,3,1,0,71,0
24149,Sales & Marketing,22,Master's & above,Male,Other,4,33,1.0,3,0,0,51,0
19043,Sales & Marketing,26,Bachelor's,Male,Sourcing,1,33,5.0,6,0,0,53,0
7212,Operations,27,Bachelor's,Male,Sourcing,2,27,3.0,5,1,0,58,0
7563,Procurement,22,Master's & above,Male,Other,4,33,2.0,4,0,0,70,0
10981,Operations,19,Bachelor's,Male,Sourcing,1,36,4.0,5,1,0,53,0
72415,Operations,22,Master's & above,Male,Other,1,36,5.0,6,1,0,62,0
352,Technology,2,Bachelor's,Male,Referred,1,29,3.0,2,1,0,83,0
72523,Sales & Marketing,13,Master's & above,Female,Other,1,43,3.0,5,1,0,52,0
12350,Technology,2,Bachelor's,Male,Other,1,32,5.0,7,1,0,80,0
30891,Procurement,26,Bachelor's,Male,Other,1,33,5.0,3,1,0,66,0
8694,Procurement,2,Below Secondary,Male,Other,1,21,4.0,2,1,0,69,0
1165,Operations,10,Bachelor's,Male,Other,1,31,3.0,3,0,0,62,0
9376,Sales & Marketing,13,Bachelor's,Female,Sourcing,1,36,3.0,13,0,0,52,0
53278,Procurement,2,Master's & above,Female,Other,1,41,3.0,7,0,0,67,0
33560,Procurement,17,Bachelor's,Male,Other,2,32,5.0,7,1,0,69,0
68708,Analytics,2,Bachelor's,Male,Other,1,30,5.0,2,0,0,81,0
40551,Technology,7,Bachelor's,Female,Other,1,36,2.0,5,1,0,81,0
69420,Operations,15,Master's & above,Male,Other,1,30,3.0,8,1,0,57,0
36946,Sales & Marketing,28,Bachelor's,Male,Sourcing,1,31,3.0,6,0,0,52,0
60435,Technology,16,Master's & above,Female,Sourcing,1,39,2.0,8,0,0,80,0
72950,Sales & Marketing,30,Bachelor's,Female,Sourcing,1,45,1.0,16,0,0,47,0
36240,Operations,2,Bachelor's,Male,Other,1,31,4.0,5,0,0,62,0
26395,Operations,28,Master's & above,Male,Other,1,41,3.0,14,0,0,59,0
75310,R&D,16,Master's & above,Male,Other,1,29,5.0,4,1,0,80,0
56757,Operations,12,Bachelor's,Male,Sourcing,1,44,5.0,17,1,0,61,0
36725,Sales & Marketing,27,Bachelor's,Male,Sourcing,1,31,1.0,4,0,0,44,0
70805,Sales & Marketing,28,Bachelor's,Male,Other,1,30,5.0,7,0,0,46,0
33677,Operations,13,Bachelor's,Male,Other,1,40,4.0,5,0,0,62,0
19708,HR,32,Bachelor's,Male,Other,1,31,5.0,6,1,0,46,0
13656,Procurement,7,Bachelor's,Male,Other,1,26,5.0,2,1,0,69,0
69369,Operations,30,Bachelor's,Female,Sourcing,1,32,3.0,5,1,0,57,0
30978,Operations,2,Bachelor's,Male,Sourcing,1,44,3.0,2,1,0,57,0
16746,Sales & Marketing,22,Master's & above,Female,Other,2,32,4.0,7,1,1,48,0
34851,Sales & Marketing,13,Master's & above,Male,Referred,1,31,5.0,9,1,0,50,0
20963,Legal,26,Bachelor's,Male,Other,1,32,4.0,6,0,0,61,0
72330,Technology,29,Bachelor's,Female,Other,1,29,3.0,6,0,0,82,0
4694,R&D,2,Bachelor's,Male,Sourcing,3,32,4.0,5,1,0,79,0
72556,Sales & Marketing,16,Bachelor's,Male,Sourcing,1,33,2.0,6,0,0,46,0
57388,Operations,14,Bachelor's,Male,Sourcing,1,41,4.0,8,0,0,61,0
7805,Operations,22,Master's & above,Male,Sourcing,1,37,3.0,10,0,0,57,0
33370,Operations,22,Master's & above,Female,Sourcing,1,32,1.0,6,0,0,56,0
1005,Sales & Marketing,17,Bachelor's,Male,Sourcing,1,39,3.0,7,1,0,55,0
70690,Analytics,25,Bachelor's,Male,Other,2,27,5.0,4,1,0,83,0
36207,Operations,16,Bachelor's,Female,Sourcing,1,35,2.0,10,0,0,58,0
66273,Technology,13,Bachelor's,Male,Other,1,27,,1,1,0,80,0
18023,Procurement,2,Bachelor's,Male,Other,1,38,3.0,5,0,0,72,0
43182,Sales & Marketing,15,Bachelor's,Male,Other,1,48,1.0,5,0,0,48,0
63441,Sales & Marketing,34,Master's & above,Male,Other,1,37,3.0,10,0,0,52,0
45441,Operations,2,Bachelor's,Female,Other,1,32,3.0,5,1,0,60,0
30165,Sales & Marketing,22,Master's & above,Male,Sourcing,2,39,1.0,3,0,0,56,0
18058,Sales & Marketing,7,Bachelor's,Male,Other,1,31,3.0,4,1,0,48,0
48323,Sales & Marketing,32,Bachelor's,Male,Sourcing,1,35,3.0,7,0,0,53,0
16060,Operations,15,Bachelor's,Male,Sourcing,1,27,5.0,4,1,0,58,0
76982,Sales & Marketing,7,Master's & above,Male,Other,1,38,5.0,7,0,0,48,0
9720,Sales & Marketing,10,Bachelor's,Male,Other,1,33,4.0,8,0,0,49,0
67678,Sales & Marketing,15,Bachelor's,Male,Sourcing,1,34,3.0,7,0,0,50,0
29951,Operations,7,Bachelor's,Male,Other,1,25,3.0,2,0,0,61,0
49635,HR,2,Master's & above,Male,Other,1,38,5.0,4,0,0,43,0
61877,Procurement,22,Bachelor's,Male,Other,1,33,5.0,3,1,0,74,0
73620,Sales & Marketing,5,Bachelor's,Male,Other,1,24,3.0,2,0,0,50,0
23422,Technology,7,Master's & above,Female,Sourcing,3,33,4.0,5,1,0,76,0
50913,Analytics,7,Bachelor's,Male,Sourcing,2,35,5.0,4,0,0,89,0
28846,Analytics,22,Master's & above,Male,Sourcing,1,31,4.0,9,1,0,86,0
22864,Procurement,24,Bachelor's,Female,Other,1,28,1.0,5,0,0,64,0
66328,Finance,31,Bachelor's,Male,Sourcing,1,29,,1,0,0,62,0
39895,Technology,24,Master's & above,Female,Other,1,39,3.0,6,0,0,78,0
16301,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,44,5.0,4,0,0,51,0
25898,Operations,31,Bachelor's,Male,Other,1,27,5.0,4,1,0,62,0
44066,Sales & Marketing,13,Bachelor's,Male,Other,1,27,2.0,5,0,0,50,0
58037,Procurement,11,Bachelor's,Male,Other,1,31,4.0,7,0,0,69,0
67318,Procurement,5,Bachelor's,Male,Sourcing,2,27,3.0,3,0,0,67,0
110,Operations,21,Bachelor's,Male,Sourcing,1,53,5.0,8,1,0,60,0
77818,Technology,7,Master's & above,Female,Other,3,40,3.0,6,1,0,77,0
65298,Sales & Marketing,7,Bachelor's,Male,Sourcing,1,54,3.0,12,0,0,52,0
25070,Procurement,4,Master's & above,Female,Sourcing,2,37,1.0,7,1,0,65,0
58076,Operations,15,Master's & above,Female,Other,2,42,3.0,12,0,0,61,0
4647,Operations,15,Bachelor's,Male,Sourcing,1,30,5.0,4,0,0,62,0
23730,Procurement,20,Bachelor's,Male,Other,1,33,4.0,2,0,0,73,0
54400,Technology,2,Bachelor's,Female,Other,1,48,3.0,6,0,0,82,0
5720,Sales & Marketing,25,Bachelor's,Male,Sourcing,2,32,1.0,5,1,0,52,0
22209,Analytics,22,Bachelor's,Male,Other,1,28,2.0,7,0,0,89,0
8236,Procurement,7,Bachelor's,Male,Other,2,30,3.0,6,0,0,70,0
8337,Analytics,34,Bachelor's,Male,Sourcing,2,29,3.0,3,0,0,85,0
4408,Operations,2,Bachelor's,Male,Other,1,20,1.0,2,0,0,63,0
63637,Analytics,31,Master's & above,Male,Sourcing,1,37,3.0,3,1,0,83,0
45978,Analytics,26,Bachelor's,Male,Other,1,28,3.0,7,0,0,85,0
49732,R&D,2,Master's & above,Male,Sourcing,2,34,3.0,4,0,0,81,0
51846,Operations,2,Bachelor's,Female,Sourcing,1,38,4.0,10,1,0,60,0
40824,Technology,23,Master's & above,Male,Other,1,43,3.0,10,0,0,81,0
71834,Operations,2,Master's & above,Female,Sourcing,1,52,3.0,13,1,0,59,0
24083,Procurement,8,Bachelor's,Female,Sourcing,1,31,3.0,3,1,0,68,0
14151,Technology,2,Bachelor's,Male,Other,3,41,,1,1,1,78,0
41488,Technology,2,Master's & above,Female,Other,1,36,3.0,2,0,0,78,0
76960,Sales & Marketing,2,Bachelor's,Male,Other,2,57,3.0,28,0,0,54,0
72473,Operations,26,Bachelor's,Male,Other,1,27,,1,0,0,59,0
75630,Technology,33,Master's & above,Male,Sourcing,1,32,3.0,6,0,0,83,0
44132,Procurement,34,Master's & above,Male,Other,1,39,5.0,8,0,0,71,0
32852,Operations,32,Bachelor's,Female,Other,1,27,3.0,2,1,0,58,0
35934,Operations,24,Bachelor's,Male,Other,1,33,3.0,4,0,0,63,0
58722,Operations,27,Master's & above,Male,Other,1,45,4.0,3,0,0,57,0
49045,Operations,22,Master's & above,Female,Referred,1,37,3.0,8,0,0,59,0
34100,Analytics,28,Master's & above,Male,Sourcing,1,31,4.0,3,0,0,91,0
391,Operations,4,Master's & above,Female,Other,2,42,3.0,5,0,0,66,0
3464,Operations,15,Bachelor's,Male,Other,1,42,4.0,2,0,0,61,0
54136,Procurement,5,Bachelor's,Female,Other,1,29,4.0,3,1,0,69,0
52659,Procurement,22,Bachelor's,Male,Sourcing,1,26,2.0,3,0,0,69,0
73828,Technology,15,Bachelor's,Male,Sourcing,1,28,,1,0,0,82,0
9386,Procurement,11,Bachelor's,Female,Sourcing,1,30,2.0,8,0,0,67,0
36304,Finance,1,Master's & above,Male,Other,1,32,3.0,7,1,0,59,0
51481,Operations,2,Bachelor's,Female,Sourcing,1,55,4.0,12,0,0,59,0
27626,Analytics,2,Bachelor's,Male,Sourcing,1,29,5.0,4,1,0,86,0
38643,Analytics,13,Bachelor's,Female,Sourcing,2,30,5.0,7,1,0,85,0
33399,Sales & Marketing,28,Bachelor's,Male,Other,1,38,1.0,9,0,0,49,0
76090,Legal,7,Master's & above,Male,Sourcing,1,39,4.0,10,0,0,59,0
77877,Sales & Marketing,4,Bachelor's,Male,Other,1,46,3.0,3,1,0,50,0
73788,Procurement,4,Master's & above,Female,Sourcing,1,37,3.0,2,1,0,75,0
28143,Operations,15,Bachelor's,Male,Other,1,40,4.0,4,0,0,61,0
47683,Sales & Marketing,7,Bachelor's,Male,Other,1,37,1.0,9,0,0,44,0
69681,Procurement,2,Master's & above,Male,Other,1,39,4.0,10,0,0,68,0
58457,Operations,21,Master's & above,Male,Other,1,35,3.0,3,1,0,61,0
28235,Analytics,10,Master's & above,Male,Other,1,35,5.0,3,0,0,85,0
43206,Operations,9,Master's & above,Male,Sourcing,1,32,3.0,5,0,0,64,0
55748,Analytics,15,Bachelor's,Male,Sourcing,1,38,3.0,8,1,0,84,0
33151,Procurement,13,Bachelor's,Male,Sourcing,1,27,4.0,3,0,0,71,0
55451,Analytics,27,Bachelor's,Male,Other,1,30,3.0,5,0,0,85,0
45276,Technology,7,Master's & above,Female,Referred,1,36,4.0,5,0,0,76,0
26204,HR,31,Bachelor's,Male,Sourcing,2,32,3.0,7,0,0,52,0
49933,Legal,2,Bachelor's,Female,Other,1,33,1.0,5,0,0,57,0
62245,Sales & Marketing,29,Bachelor's,Male,Other,1,32,4.0,6,0,0,51,0
46767,Analytics,22,Bachelor's,Male,Other,2,29,5.0,5,0,0,83,0
26765,Procurement,15,Bachelor's,Female,Sourcing,1,31,1.0,3,0,0,70,0
39728,Operations,7,Bachelor's,Male,Sourcing,1,31,1.0,4,0,0,59,0
7704,Operations,5,Bachelor's,Male,Other,1,39,4.0,7,1,0,57,0
75111,Procurement,12,Bachelor's,Male,Other,3,29,1.0,2,0,0,75,0
22983,Technology,2,Bachelor's,Male,Referred,3,30,3.0,4,0,0,74,0
22270,Operations,28,Master's & above,Male,Other,2,36,3.0,2,0,0,60,0
33741,Sales & Marketing,10,Master's & above,Male,Other,1,37,5.0,5,1,0,46,0
78,Technology,2,Bachelor's,Female,Sourcing,1,52,3.0,23,0,0,79,0
68872,Procurement,2,Master's & above,Female,Sourcing,1,44,1.0,7,0,0,69,0
11241,Finance,2,Bachelor's,Male,Sourcing,1,29,3.0,5,0,0,58,0
62875,Operations,2,Master's & above,Female,Other,1,56,3.0,7,0,0,61,0
37379,Sales & Marketing,2,Bachelor's,Male,Other,4,25,,1,0,0,47,0
30614,Operations,30,Bachelor's,Female,Other,1,37,3.0,3,0,0,62,0
48075,Sales & Marketing,20,Bachelor's,Male,Other,1,30,4.0,6,0,0,45,0
30700,Legal,25,Bachelor's,Male,Other,1,32,3.0,3,1,0,59,0
69484,Sales & Marketing,22,Master's & above,Male,Sourcing,1,32,4.0,3,0,0,50,0
69169,Technology,7,Bachelor's,Male,Other,2,30,4.0,3,0,0,78,0
53020,Technology,16,Bachelor's,Female,Other,1,32,5.0,6,1,0,77,0
37453,Sales & Marketing,22,Bachelor's,Male,Sourcing,1,45,5.0,5,0,0,48,0
45567,Sales & Marketing,22,Bachelor's,Male,Other,1,34,5.0,2,1,0,52,0
55333,R&D,22,Master's & above,Male,Other,2,28,,1,0,0,87,0
45636,Procurement,26,Bachelor's,Male,Other,1,41,5.0,9,0,0,74,0
379,Sales & Marketing,28,Master's & above,Female,Sourcing,1,31,5.0,5,1,0,51,0
11208,Finance,2,Bachelor's,Female,Other,1,51,3.0,7,1,0,61,0
38765,Operations,27,Bachelor's,Male,Sourcing,2,41,3.0,4,1,0,60,0
30914,Analytics,22,Bachelor's,Male,Sourcing,1,28,3.0,4,0,0,89,0
65392,Sales & Marketing,2,Master's & above,Female,Sourcing,1,60,3.0,26,0,0,48,0
63796,Operations,12,Bachelor's,Male,Sourcing,2,29,3.0,3,0,0,66,0
59307,Operations,17,Bachelor's,Male,Other,1,29,4.0,1,0,0,63,0
70536,Sales & Marketing,2,Bachelor's,Male,Other,1,42,3.0,7,0,0,48,0
70986,Technology,10,Master's & above,Female,Other,1,30,5.0,5,1,0,79,0
58868,Finance,29,Bachelor's,Male,Sourcing,1,32,4.0,6,0,0,57,0
70365,Sales & Marketing,14,Bachelor's,Female,Other,1,37,4.0,11,0,0,48,0
6920,Finance,7,Bachelor's,Male,Sourcing,1,31,5.0,2,1,0,64,0
66501,Operations,15,Bachelor's,Male,Other,1,32,5.0,5,0,0,64,0
56832,Analytics,29,Bachelor's,Male,Sourcing,3,31,3.0,5,0,0,83,0
27760,Sales & Marketing,11,Bachelor's,Male,Other,3,27,,1,1,0,47,0
39972,Analytics,13,Bachelor's,Male,Sourcing,1,31,3.0,6,1,0,88,0
56243,Procurement,22,Master's & above,Female,Other,1,34,4.0,9,1,0,71,0
41967,Procurement,4,Bachelor's,Male,Other,1,29,2.0,6,0,0,70,0
1423,Operations,19,Bachelor's,Female,Sourcing,1,39,5.0,8,0,0,58,0
77310,Technology,2,Bachelor's,Male,Other,1,30,4.0,2,1,0,80,0
41803,Procurement,29,Bachelor's,Male,Other,1,28,5.0,3,0,0,65,0
11184,Sales & Marketing,1,Master's & above,Female,Other,1,34,3.0,3,0,0,47,0
13046,Operations,7,Bachelor's,Male,Other,1,26,4.0,3,1,0,58,0
22309,Sales & Marketing,2,Bachelor's,Male,Sourcing,2,30,3.0,2,0,0,47,0
68602,Sales & Marketing,2,Master's & above,Female,Other,1,45,5.0,6,0,0,48,0
31070,Procurement,23,Bachelor's,Male,Sourcing,1,36,3.0,2,0,0,66,0
15622,Sales & Marketing,30,Bachelor's,Female,Other,1,32,2.0,5,0,0,50,0
66484,Operations,11,Bachelor's,Male,Sourcing,1,28,3.0,5,0,0,59,0
58762,Finance,22,Bachelor's,Male,Sourcing,2,24,5.0,2,0,0,61,0
66531,Sales & Marketing,22,Bachelor's,Male,Other,1,42,2.0,9,0,0,51,0
65907,Procurement,4,Master's & above,Male,Other,3,43,3.0,5,1,0,67,0
57962,Operations,2,Master's & above,Female,Other,1,35,3.0,8,0,0,63,0
3613,Sales & Marketing,7,Bachelor's,Male,Other,1,24,,1,0,0,48,0
21118,Operations,2,Master's & above,Female,Other,1,41,2.0,8,1,0,60,0
21461,Technology,33,Bachelor's,Male,Other,1,30,1.0,2,0,0,80,0
10086,Sales & Marketing,16,Bachelor's,Female,Other,1,36,3.0,5,0,0,47,0
34912,Sales & Marketing,16,Master's & above,Male,Sourcing,1,41,1.0,14,0,0,52,0
27110,Sales & Marketing,30,Bachelor's,Male,Other,1,43,4.0,11,0,0,48,0
31254,Procurement,31,Bachelor's,Male,Other,1,34,2.0,10,0,0,68,0
74203,Procurement,5,Bachelor's,Male,Sourcing,1,28,1.0,4,0,0,72,0
43346,Operations,2,Bachelor's,Female,Sourcing,1,31,5.0,5,1,0,65,0
50247,Procurement,22,Master's & above,Male,Other,1,51,3.0,19,0,0,67,0
28094,Analytics,13,Bachelor's,Male,Sourcing,1,39,2.0,3,0,0,80,0
44577,R&D,7,Master's & above,Male,Sourcing,1,31,4.0,5,1,0,80,0
52668,Analytics,22,Bachelor's,Male,Other,1,26,5.0,2,1,0,89,0
40924,HR,2,Bachelor's,Male,Sourcing,1,31,,1,1,0,49,0
14680,HR,2,Bachelor's,Female,Other,1,42,3.0,13,0,0,52,0
9945,Analytics,22,Bachelor's,Female,Sourcing,1,27,3.0,4,1,0,81,0
15315,Legal,2,Bachelor's,Male,Sourcing,1,49,4.0,15,0,0,63,0
12203,Operations,14,Bachelor's,Male,Other,1,30,4.0,8,0,0,68,0
7987,Sales & Marketing,17,Bachelor's,Male,Sourcing,1,35,3.0,8,0,0,49,0
23012,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,56,5.0,24,1,0,47,0
13694,Operations,2,Master's & above,Male,Other,1,36,3.0,9,0,0,57,0
44148,Finance,20,Bachelor's,Male,Sourcing,1,31,4.0,4,1,0,61,0
66234,Sales & Marketing,13,Bachelor's,Male,Sourcing,1,26,5.0,2,0,0,51,0
18636,Operations,2,Bachelor's,Male,Other,1,42,4.0,3,0,0,63,0
17969,Sales & Marketing,7,Master's & above,Female,Sourcing,1,38,1.0,9,0,0,49,0
36644,Operations,2,Master's & above,Male,Sourcing,1,55,5.0,8,1,0,63,0
29593,Procurement,14,Master's & above,Male,Other,1,33,3.0,5,1,0,67,0
15082,Analytics,15,Master's & above,Male,Other,1,32,5.0,7,0,0,84,0
5870,Technology,13,Bachelor's,Male,Other,2,26,4.0,4,1,0,77,0
64466,Analytics,31,Bachelor's,Male,Sourcing,1,33,3.0,6,0,0,86,0
78047,Technology,2,Bachelor's,Male,Sourcing,3,25,,1,1,0,78,0
164,Technology,15,Bachelor's,Male,Sourcing,1,36,4.0,9,1,0,82,0
35164,Sales & Marketing,24,Bachelor's,Male,Other,1,36,2.0,3,0,0,51,0
26325,Technology,12,Bachelor's,Male,Other,1,29,4.0,2,0,0,83,0
37695,Finance,2,Bachelor's,Female,Other,1,48,5.0,12,0,0,61,0
52821,Sales & Marketing,32,Bachelor's,Male,Other,1,43,5.0,4,1,0,43,0
58558,Technology,13,Master's & above,Female,Sourcing,1,38,3.0,12,0,0,80,0
11215,Technology,5,Bachelor's,Male,Other,1,38,1.0,3,0,0,80,0
21725,Sales & Marketing,8,Bachelor's,Male,Other,1,40,2.0,4,0,0,49,0
20545,Operations,22,Bachelor's,Male,Other,2,32,3.0,5,0,0,58,0
23380,Sales & Marketing,11,Bachelor's,Male,Sourcing,1,31,4.0,4,1,0,52,0
47075,Technology,14,Master's & above,Female,Sourcing,1,34,4.0,7,1,0,79,0
2713,Procurement,2,Master's & above,Female,Other,1,38,1.0,7,0,0,70,0
33696,Sales & Marketing,31,Master's & above,Male,Other,1,29,3.0,4,0,0,49,0
69693,Operations,23,Master's & above,Male,Other,1,32,3.0,9,0,0,54,0
42994,Sales & Marketing,2,Bachelor's,Female,Other,1,39,4.0,4,1,0,52,0
11143,Operations,31,Bachelor's,Female,Sourcing,1,30,1.0,5,0,0,60,0
58749,Sales & Marketing,22,Master's & above,Female,Other,1,39,4.0,2,1,0,48,0
58383,Procurement,4,Bachelor's,Male,Other,1,46,3.0,19,1,0,72,0
16011,Legal,2,Bachelor's,Female,Sourcing,1,36,4.0,4,0,0,62,0
56924,Technology,2,Bachelor's,Female,Other,1,42,4.0,7,1,0,79,0
20733,Procurement,14,Master's & above,Female,Other,1,35,5.0,9,1,0,71,0
16604,Finance,7,Bachelor's,Male,Other,1,28,3.0,3,0,0,58,0
34206,Sales & Marketing,15,Bachelor's,Male,Other,1,42,1.0,3,0,0,54,0
64717,HR,7,Master's & above,Male,Sourcing,1,43,3.0,15,0,0,50,0
19404,Sales & Marketing,2,Bachelor's,Male,Sourcing,1,23,,1,0,0,48,0
19021,Sales & Marketing,26,Bachelor's,Male,Other,1,42,3.0,3,0,0,48,0
60298,Operations,22,Bachelor's,Female,Sourcing,2,38,1.0,11,0,0,61,0
26096,Sales & Marketing,16,Bachelor's,Male,Sourcing,2,34,1.0,8,0,0,52,0
45806,Sales & Marketing,22,Bachelor's,Male,Sourcing,1,26,5.0,2,0,0,48,0
71497,Sales & Marketing,9,Bachelor's,Male,Sourcing,1,27,,1,1,0,47,0
23946,Sales & Marketing,6,Bachelor's,Female,Sourcing,1,31,5.0,3,1,0,53,0
53248,Operations,15,Master's & above,Female,Sourcing,2,46,4.0,5,1,0,59,0
47402,Sales & Marketing,1,Bachelor's,Male,Sourcing,1,27,3.0,2,1,0,47,0
76390,Finance,2,Bachelor's,Male,Sourcing,2,33,3.0,8,0,0,55,0
52167,Technology,15,Bachelor's,Female,Other,1,27,3.0,3,0,0,77,0
9315,Analytics,9,Master's & above,Male,Other,1,30,3.0,3,0,0,85,0
73764,Sales & Marketing,22,Bachelor's,Male,Sourcing,2,36,3.0,7,0,0,49,0
58986,Sales & Marketing,13,Bachelor's,Female,Other,1,41,3.0,5,0,0,49,0
61722,Procurement,2,Bachelor's,Male,Sourcing,2,29,3.0,6,0,0,71,0
37222,Sales & Marketing,32,Bachelor's,Male,Other,1,42,3.0,4,0,0,45,0
37567,Finance,4,Master's & above,Female,Other,2,35,4.0,6,0,0,58,0
18166,Procurement,23,Bachelor's,Male,Sourcing,1,31,5.0,2,1,0,71,0
60322,Legal,22,Bachelor's,Male,Sourcing,1,34,5.0,7,1,0,63,0
51415,Analytics,26,Bachelor's,Male,Other,1,37,5.0,4,1,0,89,0
38106,Sales & Marketing,2,Bachelor's,Female,Other,1,51,3.0,17,0,0,50,0
40461,Sales & Marketing,2,Master's & above,Male,Sourcing,1,43,4.0,7,0,0,52,0
70311,Technology,2,Bachelor's,Male,Other,2,34,1.0,9,0,0,80,0
48258,Sales & Marketing,16,Bachelor's,Male,Sourcing,1,30,3.0,4,0,0,48,0
22640,Sales & Marketing,17,Bachelor's,Male,Sourcing,3,39,4.0,5,1,0,50,0
20549,Operations,2,Bachelor's,Male,Other,1,37,3.0,4,0,0,59,0
73534,Sales & Marketing,3,Bachelor's,Male,Other,1,37,5.0,11,1,0,50,0
66960,Finance,26,Bachelor's,Male,Sourcing,1,28,,1,1,0,54,0
16943,Legal,22,Master's & above,Male,Other,1,39,2.0,9,0,0,62,0
12783,Technology,13,Master's & above,Male,Other,2,37,2.0,8,0,0,82,0
3183,HR,22,Master's & above,Male,Sourcing,1,32,5.0,8,0,0,48,0
14699,Operations,12,Bachelor's,Male,Sourcing,1,28,5.0,2,0,0,60,0
44926,Sales & Marketing,2,Bachelor's,Female,Other,1,40,5.0,12,0,0,49,0
42304,Finance,2,Bachelor's,Female,Other,1,35,5.0,8,1,0,57,0
19347,Sales & Marketing,2,Master's & above,Female,Other,1,40,5.0,12,1,0,55,0
